id,이미지id,촬영날짜,촬영시간,주목객체,병해부위,촬영부위,작물,질병명,생육단계,height,width,촬영지역,내부 온도 1 평균,내부 온도 1 최고,내부 온도 1 최저,내부 이슬점 평균,내부 이슬점 최고,내부 이슬점 최저,피해정도,데이터종류
59923,59923.jpg,20210714,0905,"[{'x': 152.38023933531747, 'h': 426.671626984127, 'y': 19.047839936755953, 'w': 367.62330522486775}]",[],3,6,00,24,512,682,0,28.751890034364276,28.832302405498286,28.662199312714787,25.48969072164947,25.750515463917495,25.20549828178695,0,0
59926,59926.jpg,20211126,0903,"[{'x': 80.21139477926587, 'h': 432.3852306547619, 'y': 51.09507921006944, 'w': 262.6177145337302}]","[{'x': 133.96778893849208, 'h': 101.97023034474206, 'y': 105.48644438244048, 'id': 0, 'w': 59.77565414186508}, {'x': 173.34940786210316, 'h': 61.88538566468254, 'y': 210.2696552579365, 'id': 1, 'w': 33.40403335813492}, {'x': 164.91048177083334, 'h': 41.842943948412696, 'y': 399.7936507936508, 'id': 2, 'w': 34.107297867063494}, {'x': 199.72101314484127, 'h': 35.865397135416664, 'y': 109.35428292410714, 'id': 3, 'w': 39.38160342261905}, {'x': 232.42181299603175, 'h': 30.942677331349206, 'y': 410.6939174107143, 'id': 4, 'w': 33.40404885912698}, {'x': 268.63882688492066, 'h': 30.2394283234127, 'y': 375.1801525297619, 'id': 5, 'w': 21.097284226190474}, {'x': 171.23967633928572, 'h': 16.17458767361111, 'y': 84.74077690972223, 'id': 6, 'w': 11.603500124007937}]",3,3,b7,13,512,384,0,10.305442176870748,10.402210884353744,10.202040816326543,6.365986394557823,6.597108843537411,6.127551020408153,1,2
59930,59930.jpg,20211006,1016,"[{'x': 149.21118642769608, 'h': 346.4247855392157, 'y': 0.27428724251541436, 'w': 31.817325367647058}]",[],5,4,00,12,512,384,0,24.23401360544218,24.361564625850352,24.08979591836735,19.727551020408175,20.091156462585047,19.389115646258507,0,0
59933,59933.jpg,20210807,0800,"[{'x': 93.8568900734009, 'h': 477.66161307235234, 'y': 0.0, 'w': 501.9965921006641}]","[{'x': 361.54205260398464, 'h': 98.7306448794128, 'y': 305.9259000349528, 'id': 0, 'w': 56.31817983222649}, {'x': 419.25083012932544, 'h': 43.80302997203775, 'y': 56.31817983222649, 'id': 1, 'w': 45.88885005242922}, {'x': 314.9578818594897, 'h': 41.71716620062915, 'y': 285.0673278573925, 'id': 2, 'w': 34.06903180706047}, {'x': 417.8602324362111, 'h': 23.63973479552604, 'y': 154.35352586508213, 'id': 3, 'w': 43.803040894792034}, {'x': 385.87705347780496, 'h': 19.468012714085983, 'y': 4.171716961398986, 'id': 4, 'w': 29.897326109751834}, {'x': 148.78449405802166, 'h': 28.50673114732611, 'y': 35.45959400122335, 'id': 5, 'w': 17.382154404054525}, {'x': 180.07237416987067, 'h': 26.420875567983224, 'y': 132.10436691716183, 'id': 6, 'w': 16.68686648025166}, {'x': 390.74405802167075, 'h': 18.77271932890598, 'y': 220.4057147850402, 'id': 7, 'w': 19.468018175463126}, {'x': 365.7137801468018, 'h': 20.858583100314576, 'y': 47.2794586682978, 'id': 8, 'w': 14.601013631597343}, {'x': 335.81647588255856, 'h': 16.686867845595945, 'y': 2.7811446978220027, 'id': 9, 'w': 17.382143481300243}, {'x': 139.0504849702901, 'h': 10.429297011534429, 'y': 98.03534603285564, 'id': 10, 'w': 15.991589479203077}, {'x': 191.19695910520798, 'h': 15.296296094023068, 'y': 68.13804176861237, 'id': 11, 'w': 10.429286088780147}]",3,6,b4,24,512,622,0,29.470748299319744,29.65102040816327,29.28231292517006,24.03129251700682,24.35136054421769,23.706802721088433,3,2
59937,59937.jpg,20211018,1415,"[{'x': 152.256046875, 'h': 266.361375, 'y': 101.96646875, 'w': 146.360046875}]",[],3,5,00,12,512,384,0,23.92077922077922,24.15064935064935,23.68701298701299,13.38311688311688,14.244155844155847,12.476623376623374,0,0
59945,59945.jpg,20211003,0844,"[{'x': 47.61329158399471, 'h': 485.13099371693124, 'y': 23.810118014219576, 'w': 544.65625}]",[],3,4,00,13,512,682,0,23.385714285714283,23.510204081632647,23.251700680272112,18.912925170068046,19.26666666666669,18.595578231292514,0,0
59952,59952.jpg,20210924,1149,"[{'x': 56.2502421875, 'h': 375.00165625, 'y': 56.25024609375, 'w': 212.27771875}]",[],3,3,00,12,512,384,0,20.407560137457036,20.548797250859106,20.258762886597953,16.72130584192439,17.007560137457038,16.438831615120257,0,0
59957,59957.jpg,20210830,1519,"[{'x': 0.0, 'h': 354.1682083333333, 'y': 156.25067708333333, 'w': 644.3480416666666}]","[{'x': 321.42997916666667, 'h': 151.786375, 'y': 178.57220833333332, 'id': 0, 'w': 133.92914583333334}]",1,6,a11,24,512,682,0,23.830034129692834,23.929351535836194,23.731399317406147,21.689761092150174,21.90887372013653,21.469283276450515,2,1
59959,59959.jpg,20210928,1237,"[{'x': 24.292864118303573, 'h': 212.31736731150792, 'y': 155.8050285218254, 'w': 174.8185298859127}]",[],3,3,00,12,512,242,0,21.275833333333352,21.361250000000023,21.185833333333353,18.07625000000001,18.26541666666665,17.86916666666666,0,0
59963,59963.jpg,20210713,0956,"[{'x': 236.1904761904762, 'h': 398.4761904761905, 'y': 71.61904761904762, 'w': 246.0952380952381}]",[],1,6,00,24,512,682,0,30.605442176870774,30.80187074829935,30.413435374149707,25.144897959183666,25.55697278911565,24.749149659863956,0,0
59979,59979.jpg,20210916,1012,"[{'x': 58.14889477926587, 'h': 352.18483382936506, 'y': 95.17767237103175, 'w': 292.39019097222223}]",[],3,3,00,11,512,384,0,21.29421768707484,21.426530612244918,21.155782312925183,16.28775510204082,16.569047619047627,16.012925170068026,0,0
59981,59981.jpg,20211012,1708,"[{'x': 167.61905208333334, 'h': 439.61904166666665, 'y': 30.476190104166665, 'w': 461.71429166666667}]",[],3,4,00,13,512,682,0,21.05135135135135,21.17027027027027,20.93108108108107,17.994594594594595,18.30405405405405,17.664864864864857,0,0
59988,59988.jpg,20210915,1630,"[{'x': 215.54453125, 'h': 480.98021875, 'y': 30.681875, 'w': 46.039125}]",[],5,3,00,11,512,384,0,21.882653061224513,22.000000000000018,21.75442176870749,17.138775510204088,17.408503401360566,16.872448979591844,0,0
60006,60006.jpg,20210923,1141,"[{'x': 0.0, 'h': 460.27458333333334, 'y': 37.249190104166665, 'w': 631.622}]",[],3,1,00,11,512,682,0,23.20986394557822,23.421088435374152,22.98503401360545,18.88163265306124,19.217006802721087,18.537755102040848,0,0
60009,60009.jpg,20210916,1019,"[{'x': 97.284890625, 'h': 387.8605, 'y': 81.000703125, 'w': 260.573703125}]",[],3,3,00,11,512,384,0,21.29421768707484,21.426530612244918,21.155782312925183,16.28775510204082,16.569047619047627,16.012925170068026,0,0
60011,60011.jpg,20210622,1547,"[{'x': 84.57142857142857, 'h': 305.97203621031747, 'y': 126.62857297867063, 'w': 198.17144097222223}]","[{'x': 220.11428881448413, 'h': 16.0, 'y': 357.02858382936506, 'id': 0, 'w': 21.942847842261905}, {'x': 122.5142841641865, 'h': 14.400018601190476, 'y': 311.5428447420635, 'id': 1, 'w': 16.22856987847222}, {'x': 88.22856987847223, 'h': 14.171409970238095, 'y': 265.3714347718254, 'id': 2, 'w': 12.34285869295635}, {'x': 150.6285652281746, 'h': 14.171440972222221, 'y': 364.3428509424603, 'id': 3, 'w': 11.657149057539682}, {'x': 156.11428881448413, 'h': 11.199993799603174, 'y': 386.51429191468253, 'id': 4, 'w': 14.400003100198413}]",3,3,a9,13,512,384,0,23.380612244897954,23.490476190476187,23.256462585034022,17.304081632653066,17.537074829931957,17.061564625850355,1,1
60032,60032.jpg,20211103,1532,"[{'x': 71.98691716269842, 'h': 398.1044456845238, 'y': 51.897538442460316, 'w': 209.93396577380952}]","[{'x': 81.19453745039682, 'h': 383.37220982142856, 'y': 57.756952194940474, 'id': 0, 'w': 194.19729662698413}]",3,5,b6,13,512,384,0,13.848979591836741,13.978571428571444,13.713945578231296,8.8921768707483,9.149999999999993,8.648979591836737,1,2
60036,60036.jpg,20210924,1140,"[{'x': 92.07561383928571, 'h': 437.40724206349205, 'y': 0.0, 'w': 123.04825458829364}]",[],5,3,00,11,512,384,0,20.407560137457036,20.548797250859106,20.258762886597953,16.72130584192439,17.007560137457038,16.438831615120257,0,0
60037,60037.jpg,20210617,0854,"[{'x': 197.62531001984127, 'h': 490.903480489418, 'y': 15.835596478174603, 'w': 333.1809482473545}]",[],3,6,00,24,512,682,0,21.362585034013584,21.442176870748277,21.271768707482956,19.410374149659845,19.590986394557785,19.22653061224486,0,0
60041,60041.jpg,20211012,1635,"[{'x': 118.09522916666667, 'h': 464.76191666666665, 'y': 46.666666666666664, 'w': 452.381}]",[],3,4,00,13,512,682,0,21.57702702702702,21.70945945945946,21.44324324324323,18.283783783783782,18.61081081081081,17.922972972972968,0,0
60042,60042.jpg,20211102,1131,"[{'x': 55.452718098958336, 'h': 393.423580109127, 'y': 79.52178664434524, 'w': 239.61170014880952}]","[{'x': 169.28551277281747, 'h': 221.25193762400792, 'y': 233.0377449156746, 'id': 0, 'w': 97.5008525545635}, {'x': 135.53521825396825, 'h': 137.1440662202381, 'y': 87.32219587053571, 'id': 1, 'w': 129.64400421626985}]",3,3,b3,13,512,384,0,14.197278911564633,14.300680272108849,14.082993197278904,10.375170068027215,10.558163265306117,10.195238095238096,1,2
60045,60045.jpg,20211014,1048,"[{'x': 53.364040798611114, 'h': 401.79991319444446, 'y': 80.56925068204364, 'w': 240.66144283234127}]",[],3,2,00,13,512,384,0,20.973300970873783,21.443203883495134,20.596601941747572,18.557281553398056,19.337378640776674,17.695631067961177,0,0
60046,60046.jpg,20211006,0833,"[{'x': 47.619255208333335, 'h': 479.16875, 'y': 32.738236979166665, 'w': 555.0619583333333}]",[],2,4,00,13,512,682,0,24.612982456140358,24.773333333333316,24.449473684210513,20.257543859649132,20.63192982456141,19.90736842105262,0,0
60047,60047.jpg,20211019,1704,"[{'x': 176.0, 'h': 207.23809523809524, 'y': 157.71428571428572, 'w': 386.2857142857143}]","[{'x': 449.5238095238095, 'h': 40.38095238095238, 'y': 294.0952380952381, 'id': 0, 'w': 41.142857142857146}, {'x': 307.8095238095238, 'h': 21.333333333333332, 'y': 311.6190476190476, 'id': 1, 'w': 23.61904761904762}]",3,2,a5,12,512,682,0,17.523129251700688,17.746598639455794,17.294897959183697,15.603061224489762,15.866666666666637,15.290816326530575,2,1
60062,60062.jpg,20210813,1541,"[{'x': 83.3015873015873, 'h': 451.78414351851853, 'y': 47.61904761904762, 'w': 484.3174603174603}]","[{'x': 488.83812830687833, 'h': 76.80000620039682, 'y': 132.46983506944446, 'id': 0, 'w': 60.13963293650794}, {'x': 290.53968253968253, 'h': 64.20316633597884, 'y': 430.32382605820106, 'id': 1, 'w': 64.20316633597884}, {'x': 399.8476355820106, 'h': 69.89207175925925, 'y': 413.25715112433863, 'id': 2, 'w': 51.60631613756614}, {'x': 444.95238095238096, 'h': 71.11111111111111, 'y': 342.1460400132275, 'id': 3, 'w': 44.292080026455025}, {'x': 187.326988260582, 'h': 50.38731812169312, 'y': 324.2666583994709, 'id': 4, 'w': 47.94919808201058}, {'x': 158.88254381613757, 'h': 44.698412698412696, 'y': 84.52063698743386, 'id': 5, 'w': 41.04127397486773}, {'x': 199.5174644510582, 'h': 33.32063285383598, 'y': 69.89206142526454, 'id': 6, 'w': 49.574590773809526}, {'x': 311.669849537037, 'h': 25.599991732804234, 'y': 384.8127066798942, 'id': 7, 'w': 44.698412698412696}, {'x': 355.55555555555554, 'h': 26.819031084656086, 'y': 467.3015873015873, 'id': 8, 'w': 42.666666666666664}, {'x': 130.8444423776455, 'h': 37.38413525132275, 'y': 178.79365079365078, 'id': 9, 'w': 24.78730572089947}, {'x': 523.7841435185185, 'h': 52.012690145502646, 'y': 369.3714451058201, 'id': 10, 'w': 15.441261574074074}, {'x': 133.688884755291, 'h': 30.476190476190474, 'y': 106.86984333664022, 'id': 11, 'w': 24.38095238095238}, {'x': 294.6031746031746, 'h': 15.034887566137566, 'y': 414.0698578042328, 'id': 12, 'w': 39.415881283068785}, {'x': 155.22539475859787, 'h': 24.38095238095238, 'y': 232.0254009589947, 'id': 13, 'w': 23.16190269510582}, {'x': 117.02857349537037, 'h': 23.16191302910053, 'y': 279.5682457010582, 'id': 14, 'w': 21.130156663359788}, {'x': 550.1968419312169, 'h': 21.53652033730159, 'y': 287.69522982804233, 'id': 15, 'w': 14.222222222222221}, {'x': 232.83808697089947, 'h': 17.066674933862434, 'y': 263.720630787037, 'id': 16, 'w': 17.879381613756614}, {'x': 288.5079365079365, 'h': 17.06666976686508, 'y': 81.676189442791, 'id': 17, 'w': 16.660321593915345}, {'x': 498.18411044973544, 'h': 15.034928902116402, 'y': 116.2158771494709, 'id': 18, 'w': 18.285714285714285}, {'x': 264.12698412698415, 'h': 14.222222222222221, 'y': 365.7142857142857, 'id': 19, 'w': 17.473007605820104}, {'x': 190.5777736441799, 'h': 12.19047619047619, 'y': 194.23491236772486, 'id': 20, 'w': 18.285714285714285}, {'x': 224.71110284391534, 'h': 14.222222222222221, 'y': 108.08889302248677, 'id': 21, 'w': 15.034928902116402}, {'x': 274.69206762566137, 'h': 15.441261574074074, 'y': 393.346023478836, 'id': 22, 'w': 13.003162202380953}, {'x': 255.18729332010582, 'h': 14.628575562169312, 'y': 162.53968253968253, 'id': 23, 'w': 13.40953621031746}, {'x': 332.9813161375661, 'h': 22.104786706349206, 'y': 244.09321263227514, 'id': 24, 'w': 8.46567046957672}, {'x': 268.1904761904762, 'h': 10.565083498677248, 'y': 239.33967840608466, 'id': 25, 'w': 14.222222222222221}, {'x': 320.20316633597884, 'h': 10.971416170634921, 'y': 344.99047205687833, 'id': 26, 'w': 13.40953621031746}, {'x': 199.11111111111111, 'h': 10.565083498677248, 'y': 215.36507936507937, 'id': 27, 'w': 13.00318287037037}, {'x': 557.5111193783068, 'h': 12.59682953042328, 'y': 245.84126984126985, 'id': 28, 'w': 9.75235615079365}, {'x': 301.5111193783069, 'h': 12.59682953042328, 'y': 158.0698371362434, 'id': 29, 'w': 9.34602347883598}, {'x': 247.0603091931217, 'h': 8.939690806878307, 'y': 397.0031828703704, 'id': 30, 'w': 12.59682953042328}]",3,6,a12,24,512,682,0,26.342857142857145,26.425510204081625,26.254421768707495,24.06666666666668,24.27551020408164,23.84625850340136,2,1
60072,60072.jpg,20210924,1145,"[{'x': 105.46773468501983, 'h': 378.35630580357144, 'y': 34.31992885044643, 'w': 205.08252728174602}]",[],3,3,00,12,512,384,0,20.407560137457036,20.548797250859106,20.258762886597953,16.72130584192439,17.007560137457038,16.438831615120257,0,0
60074,60074.jpg,20211005,0845,"[{'x': 99.0440625, 'h': 511.44445833333333, 'y': 0.0, 'w': 575.2559166666666}]",[],3,4,00,13,512,682,0,25.090845070422525,25.262676056338037,24.908450704225363,21.01197183098591,21.336619718309862,20.699295774647883,0,0
60090,60090.jpg,20210924,1131,"[{'x': 122.144015625, 'h': 286.0758125, 'y': 96.4300390625, 'w': 145.716515625}]",[],3,3,00,12,512,384,0,20.40240549828178,20.543642611683847,20.2536082474227,16.72405498281786,17.00962199312714,16.4422680412371,0,0
60102,60102.jpg,20211018,1709,"[{'x': 275.9111069775132, 'h': 144.25398892195767, 'y': 241.37142443783068, 'w': 219.8349247685185}]","[{'x': 394.56506283068785, 'h': 52.01271081349206, 'y': 282.00634507275134, 'id': 0, 'w': 53.231770833333336}, {'x': 449.8285796957672, 'h': 47.13651207010582, 'y': 253.1555472883598, 'id': 1, 'w': 35.35238921957672}]",3,2,a5,12,512,682,0,16.98843537414966,17.206462585034032,16.76598639455784,15.29965986394556,15.550680272108808,15.047619047619023,2,1
60107,60107.jpg,20210924,1001,"[{'x': 96.42898995535714, 'h': 340.8497023809524, 'y': 125.89340742807539, 'w': 184.1526072668651}]",[],3,3,00,12,512,384,0,20.339518900343645,20.481786941580754,20.190034364261184,16.76185567010309,17.03883161512027,16.49209621993126,0,0
60126,60126.jpg,20211001,1021,"[{'x': 10.044686453683036, 'h': 393.4169146825397, 'y': 62.77928137400794, 'w': 372.490482390873}]",[],3,4,00,13,512,384,0,20.429310344827577,20.531034482758617,20.32586206896551,17.26810344827586,17.449999999999996,17.043965517241375,0,0
60133,60133.jpg,20210622,1318,"[{'x': 43.87493412078373, 'h': 501.8848586309524, 'y': 2.3092862083798362, 'w': 272.4957527281746}]","[{'x': 49.63922603546627, 'h': 42.375279017857146, 'y': 204.00672743055554, 'id': 0, 'w': 52.26284644717262}, {'x': 212.07779947916666, 'h': 21.792999751984127, 'y': 189.4780505952381, 'id': 1, 'w': 32.68951512896825}, {'x': 119.65933469742063, 'h': 22.196583581349206, 'y': 193.91736421130952, 'id': 2, 'w': 20.985863095238095}, {'x': 218.53500124007937, 'h': 18.766183035714285, 'y': 297.0305679563492, 'id': 3, 'w': 20.1787109375}, {'x': 131.16119481646825, 'h': 16.344742063492063, 'y': 464.9174107142857, 'id': 4, 'w': 21.591223338293652}, {'x': 80.10907273065476, 'h': 17.353701636904763, 'y': 331.53614831349205, 'id': 5, 'w': 19.371558779761905}, {'x': 235.48511904761904, 'h': 16.344757564484127, 'y': 221.9657738095238, 'id': 6, 'w': 19.371558779761905}, {'x': 155.77921937003967, 'h': 13.519717261904763, 'y': 449.17801339285717, 'id': 7, 'w': 19.573350694444443}, {'x': 177.5722191220238, 'h': 16.142981150793652, 'y': 430.61359126984127, 'id': 8, 'w': 15.94118923611111}, {'x': 155.37565104166666, 'h': 13.317940848214286, 'y': 140.04022507440476, 'id': 9, 'w': 12.71258060515873}, {'x': 88.98769996279762, 'h': 17.757254464285715, 'y': 372.7007068452381, 'id': 10, 'w': 6.860762338789683}, {'x': 194.72411334325398, 'h': 6.457186259920635, 'y': 374.92035590277777, 'id': 11, 'w': 6.860770089285714}]",3,3,a9,13,512,384,0,23.381292517006806,23.493537414965992,23.253741496598643,17.46156462585035,17.685374149659854,17.21564625850342,2,1
60150,60150.jpg,20210715,1750,"[{'x': 44.403312211981564, 'h': 439.5567108294931, 'y': 72.44328197004609, 'w': 218.4390841013825}]",[],1,6,00,24,512,262,0,30.64557823129252,30.847959183673485,30.427891156462582,25.595918367346936,26.106122448979605,25.149319727891154,0,0
60154,60154.jpg,20211006,1014,"[{'x': 23.540494404141864, 'h': 328.29473586309524, 'y': 117.71524677579364, 'w': 359.68548487103175}]",[],3,4,00,12,512,384,0,24.23401360544218,24.361564625850352,24.08979591836735,19.727551020408175,20.091156462585047,19.389115646258507,0,0
60156,60156.jpg,20210714,1033,"[{'x': 170.66666666666666, 'h': 384.0, 'y': 73.75238198578042, 'w': 405.3333333333333}]",[],3,6,00,24,512,682,0,28.852920962199327,28.93470790378008,28.760824742268053,25.53573883161511,25.79965635738828,25.246391752577328,0,0
60209,60209.jpg,20210927,1148,"[{'x': 106.60806516617063, 'h': 328.3978794642857, 'y': 88.39420572916667, 'w': 174.64552331349208}]",[],3,3,00,12,512,384,0,20.248026315789478,20.311842105263167,20.175657894736855,17.282894736842113,17.4309210526316,17.116447368421067,0,0
60220,60220.jpg,20210923,1048,"[{'x': 68.26666666666667, 'h': 512.0, 'y': 0.0, 'w': 569.447625}]",[],3,1,00,11,512,682,0,23.11972789115645,23.328571428571433,22.898979591836746,19.017687074829936,19.35000000000001,18.682993197278936,0,0
60224,60224.jpg,20210928,1032,"[{'x': 0.0, 'h': 505.6, 'y': 6.399996744791666, 'w': 628.5477083333334}]",[],3,1,00,11,512,682,0,22.35107296137339,22.489699570815468,22.215021459227476,18.767381974248934,18.98626609442061,18.55579399141631,0,0
60226,60226.jpg,20210624,1441,"[{'x': 32.142857421875, 'h': 253.392859375, 'y': 177.857140625, 'w': 285.00003125}]",[],1,3,00,13,512,384,0,22.105782312925164,22.21292517006805,21.982312925170074,17.932993197278908,18.16020408163263,17.71292517006801,0,0
60229,60229.jpg,20210811,1734,"[{'x': 353.83035714285717, 'h': 446.32359601449275, 'y': 31.529927697981368, 'w': 105.80040113871635}]","[{'x': 355.9323563664596, 'h': 191.28154114906832, 'y': 283.7693128881988, 'id': 0, 'w': 82.67847437888199}]",1,5,a7,13,512,682,0,27.454761904761916,27.63231292517008,27.26938775510206,22.05510204081631,22.374149659863935,21.74965986394558,2,1
60246,60246.jpg,20211006,1054,"[{'x': 15.577940925719245, 'h': 342.7677021329365, 'y': 69.77287171378968, 'w': 352.2513950892857}]",[],2,4,00,12,512,384,0,24.23231292517007,24.361224489795934,24.087755102040823,19.719387755102044,20.085374149659877,19.37993197278913,0,0
60251,60251.jpg,20210624,1442,"[{'x': 111.4285703125, 'h': 220.17859375, 'y': 167.6785625, 'w': 192.3214375}]",[],1,3,00,13,512,384,0,22.105782312925164,22.21292517006805,21.982312925170074,17.932993197278908,18.16020408163263,17.71292517006801,0,0
60284,60284.jpg,20210622,1435,"[{'x': 82.86680772569444, 'h': 501.40581597222223, 'y': 0.0, 'w': 250.2843501984127}]","[{'x': 279.4293464781746, 'h': 109.71524677579364, 'y': 309.4312686011905, 'id': 0, 'w': 45.42894345238095}, {'x': 169.714115203373, 'h': 33.857421875, 'y': 440.1467013888889, 'id': 1, 'w': 25.714502728174605}, {'x': 285.42937748015873, 'h': 29.14312065972222, 'y': 210.0018291170635, 'id': 2, 'w': 29.571707589285715}, {'x': 221.57169208829364, 'h': 40.286055307539684, 'y': 401.1463603670635, 'id': 3, 'w': 19.71445622519841}, {'x': 146.5710255456349, 'h': 35.14316716269841, 'y': 179.14442274305554, 'id': 4, 'w': 16.714440724206348}, {'x': 303.00096106150795, 'h': 14.571552579365079, 'y': 255.43080357142858, 'id': 5, 'w': 11.571521577380953}]",3,3,a9,13,512,384,0,23.391836734693875,23.503401360544228,23.265986394557828,17.374829931972794,17.60442176870747,17.130612244897975,2,1
60307,60307.jpg,20211008,0944,"[{'x': 0.0, 'h': 238.47619047619048, 'y': 102.0952380952381, 'w': 355.8095238095238}]",[],3,1,00,12,512,682,0,23.041156462585043,23.227551020408168,22.84523809523812,18.580952380952375,18.946938775510212,18.242517006802736,0,0
60312,60312.jpg,20210916,1737,"[{'x': 19.045359778025794, 'h': 428.5763888888889, 'y': 20.952625093005953, 'w': 568.5780423280423}]",[],3,1,00,11,512,682,0,22.403741496598656,22.593197278911585,22.221088435374167,16.836394557823144,17.11904761904763,16.55986394557823,0,0
60332,60332.jpg,20210715,0750,"[{'x': 30.484576612903226, 'h': 482.0442396313364, 'y': 0.0, 'w': 232.35781970046082}]",[],1,6,00,24,512,262,0,29.454081632653043,29.632312925170055,29.279251700680273,25.034353741496595,25.497619047619057,24.61836734693877,0,0
60343,60343.jpg,20211102,1211,"[{'x': 62.944506448412696, 'h': 347.5520833333333, 'y': 115.85069444444444, 'w': 235.7193390376984}]","[{'x': 68.09434678819444, 'h': 340.0359312996032, 'y': 119.93516710069444, 'id': 0, 'w': 224.05471850198413}]",3,5,b6,13,512,384,0,14.18571428571429,14.294897959183679,14.067006802721085,10.33571428571429,10.52959183673469,10.146598639455787,1,2
60347,60347.jpg,20210914,1634,"[{'x': 195.87138826884922, 'h': 427.7393353174603, 'y': 0.8370487273685516, 'w': 54.41722470238095}]",[],5,3,00,11,512,384,0,23.070068027210887,23.172789115646264,22.95714285714287,18.629251700680264,18.882653061224488,18.359863945578233,0,0
60351,60351.jpg,20210714,0743,"[{'x': 159.40474123677248, 'h': 363.75181878306876, 'y': 56.17788938492063, 'w': 412.90749007936506}]",[],3,6,00,24,512,682,0,28.627147766323038,28.706185567010323,28.53814432989691,25.42920962199312,25.683505154639143,25.149484536082486,0,0
60357,60357.jpg,20210916,1815,"[{'x': 10.976188538566468, 'h': 420.40345982142856, 'y': 49.37618195064484, 'w': 357.88687375992066}]",[],3,1,00,11,512,384,0,22.389795918367362,22.57993197278914,22.20646258503403,16.843537414966004,17.124829931972805,16.564285714285724,0,0
60378,60378.jpg,20210629,0940,"[{'x': 10.562725733196924, 'h': 337.35540674603175, 'y': 94.40669952876983, 'w': 204.6578621031746}]","[{'x': 105.12289961557539, 'h': 19.94292534722222, 'y': 375.1974826388889, 'id': 0, 'w': 22.985072544642858}, {'x': 82.47584170386905, 'h': 18.59086681547619, 'y': 376.21152653769843, 'id': 1, 'w': 18.59086681547619}, {'x': 157.85336061507937, 'h': 18.9288814484127, 'y': 331.2554563492063, 'id': 2, 'w': 18.252852182539684}, {'x': 152.51019965277777, 'h': 12.979600694444445, 'y': 200.74958147321428, 'id': 3, 'w': 12.114288814484127}, {'x': 90.25020926339286, 'h': 12.506572420634921, 'y': 404.9428943452381, 'id': 4, 'w': 8.112374441964286}, {'x': 55.81224423363095, 'h': 9.73468501984127, 'y': 151.4271453373016, 'id': 5, 'w': 9.085716610863095}, {'x': 112.5592525421627, 'h': 8.450396825396826, 'y': 202.471431671627, 'id': 6, 'w': 9.126426091269842}]",3,3,a9,13,512,242,0,23.873664122137406,23.975572519083993,23.762595419847326,19.998854961832052,20.230534351145042,19.758015267175583,1,1
60389,60389.jpg,20211125,0928,"[{'x': 58.25772724454365, 'h': 423.890376984127, 'y': 56.250856429811506, 'w': 261.8343563988095}]","[{'x': 60.267217726934526, 'h': 166.39873201884922, 'y': 183.3167937748016, 'id': 0, 'w': 103.87554253472223}, {'x': 94.70729476686508, 'h': 129.33252728174602, 'y': 351.5262896825397, 'id': 1, 'w': 67.7211681547619}, {'x': 168.85706535218253, 'h': 96.00034102182539, 'y': 343.7154947916667, 'id': 2, 'w': 38.14298115079365}, {'x': 297.42894345238096, 'h': 87.85745287698413, 'y': 156.8576853918651, 'id': 3, 'w': 22.714378720238095}, {'x': 118.02456132192461, 'h': 38.50489831349206, 'y': 67.80209883432539, 'id': 4, 'w': 41.853151351686506}, {'x': 277.9039248511905, 'h': 61.608072916666664, 'y': 256.4771205357143, 'id': 5, 'w': 22.098555307539684}, {'x': 232.71442522321428, 'h': 40.71444072420635, 'y': 248.57229662698413, 'id': 6, 'w': 30.000108506944443}, {'x': 219.42872643849208, 'h': 59.31463913690476, 'y': 324.68753100198415, 'id': 7, 'w': 15.771515376984127}, {'x': 165.85704985119048, 'h': 22.285791790674605, 'y': 134.57189360119048, 'id': 8, 'w': 39.00013950892857}, {'x': 169.28563678075398, 'h': 30.000108506944443, 'y': 218.57218812003967, 'id': 9, 'w': 16.71434771825397}, {'x': 182.57139756944446, 'h': 18.428633432539684, 'y': 103.28607855902777, 'id': 10, 'w': 21.000077504960316}]",3,3,b7,13,512,384,0,9.863775510204082,9.968537414966,9.747278911564635,6.648299319727887,6.873299319727901,6.416326530612236,1,2
60409,60409.jpg,20211015,0921,"[{'x': 103.86285416666666, 'h': 488.5155833333333, 'y': 9.26476171875, 'w': 445.6838333333333}]",[],3,4,00,13,512,682,0,21.527210884353746,21.69557823129252,21.352721088435388,16.999659863945567,17.502380952380953,16.538095238095224,0,0
60421,60421.jpg,20211102,1137,"[{'x': 105.42857142857143, 'h': 421.28574528769843, 'y': 81.0, 'w': 189.85714285714286}]","[{'x': 112.28571428571429, 'h': 410.5714595734127, 'y': 85.71428571428571, 'id': 0, 'w': 177.85714285714286}]",3,5,b6,13,512,384,0,14.197278911564633,14.300680272108849,14.082993197278904,10.375170068027215,10.558163265306117,10.195238095238096,1,2
60450,60450.jpg,20211103,1806,"[{'x': 88.11392454117063, 'h': 333.258308531746, 'y': 72.68596540178571, 'w': 194.74352058531747}]","[{'x': 87.85639105902777, 'h': 237.32505580357142, 'y': 117.3232189360119, 'id': 0, 'w': 51.42935422867063}, {'x': 192.0, 'h': 121.02898685515873, 'y': 175.88634672619048, 'id': 1, 'w': 46.628735739087304}]",3,3,b8,13,512,384,0,13.896598639455789,14.014965986394571,13.771428571428572,9.882312925170073,10.101020408163265,9.678571428571445,1,2
